State,Datetime,Total Demand,RRP,Humidity (%),Temperature
VIC,2013-06-26 08:30:00,7557.15,138.35,95.0,3.6
VIC,2013-06-26 09:00:00,7475.34,70.46,88.0,5.2
VIC,2013-06-26 09:00:00,7475.34,70.46,88.0,5.2
VIC,2013-06-26 09:30:00,7453.63,87.83,85.0,6.1
VIC,2013-06-26 09:30:00,7453.63,87.83,85.0,6.1
VIC,2013-06-26 10:00:00,7261.28,70.98,82.0,7.7
VIC,2013-06-26 10:00:00,7261.28,70.98,82.0,7.7
VIC,2013-06-26 10:30:00,7069.9,63.69,77.0,8.7
VIC,2013-06-26 10:30:00,7069.9,63.69,77.0,8.7
VIC,2013-06-26 11:00:00,6884.62,57.6,72.0,10.4
VIC,2013-06-26 11:00:00,6884.62,57.6,72.0,10.4
VIC,2013-06-26 11:30:00,6787.29,61.36,68.0,12.3
VIC,2013-06-26 11:30:00,6787.29,61.36,68.0,12.3
VIC,2013-06-26 12:00:00,6679.79,59.87,62.0,13.3
VIC,2013-06-26 12:00:00,6679.79,59.87,62.0,13.3
VIC,2013-06-26 12:30:00,6556.57,60.24,57.0,14.5
VIC,2013-06-26 12:30:00,6556.57,60.24,57.0,14.5
VIC,2013-06-26 13:00:00,6439.65,61.28,55.0,15.6
VIC,2013-06-26 13:00:00,6439.65,61.28,55.0,15.6
VIC,2013-06-26 13:30:00,6455.98,61.85,51.0,15.9
VIC,2013-06-26 13:30:00,6455.98,61.85,51.0,15.9
VIC,2013-06-26 14:00:00,6415.53,61.03,51.0,16.3
VIC,2013-06-26 14:00:00,6415.53,61.03,51.0,16.3
VIC,2013-06-26 14:30:00,6388.8,58.44,47.0,17.4
VIC,2013-06-26 14:30:00,6388.8,58.44,47.0,17.4
VIC,2013-06-26 15:00:00,6318.7,57.83,47.0,17.0
VIC,2013-06-26 15:00:00,6318.7,57.83,47.0,17.0
VIC,2013-06-26 15:30:00,6296.26,56.7,49.0,17.2
VIC,2013-06-26 15:30:00,6296.26,56.7,49.0,17.2
VIC,2013-06-26 16:00:00,6357.94,60.19,46.0,17.0
VIC,2013-06-26 16:00:00,6357.94,60.19,46.0,17.0
VIC,2013-06-26 16:30:00,6492.51,56.24,47.0,16.7
VIC,2013-06-26 16:30:00,6492.51,56.24,47.0,16.7
VIC,2013-06-26 17:00:00,6726.37,62.48,59.0,14.1
VIC,2013-06-26 17:00:00,6726.37,62.48,59.0,14.1
VIC,2013-06-26 17:30:00,7125.48,69.47,73.0,11.7
VIC,2013-06-26 17:30:00,7125.48,69.47,73.0,11.7
VIC,2013-06-26 18:00:00,7575.34,88.25,78.0,10.5
VIC,2013-06-26 18:00:00,7575.34,88.25,78.0,10.5
VIC,2013-06-26 18:30:00,7584.43,68.65,83.0,9.9
VIC,2013-06-26 18:30:00,7584.43,68.65,83.0,9.9
VIC,2013-06-26 19:00:00,7476.81,65.74,86.0,9.3
VIC,2013-06-26 19:00:00,7476.81,65.74,86.0,9.3
VIC,2013-06-26 19:30:00,7269.23,60.81,89.0,8.9
VIC,2013-06-26 19:30:00,7269.23,60.81,89.0,8.9
VIC,2013-06-26 20:00:00,7116.08,61.03,90.0,8.4
VIC,2013-06-26 20:00:00,7116.08,61.03,90.0,8.4
VIC,2013-06-26 20:30:00,6988.92,61.86,74.0,10.3
VIC,2013-06-26 20:30:00,6988.92,61.86,74.0,10.3
VIC,2013-06-26 21:00:00,6857.11,61.95,79.0,9.2
VIC,2013-06-26 21:00:00,6857.11,61.95,79.0,9.2
VIC,2013-06-26 21:30:00,6609.79,59.88,80.0,9.3
VIC,2013-06-26 21:30:00,6609.79,59.88,80.0,9.3
VIC,2013-06-26 22:00:00,6382.97,58.15,79.0,8.8
VIC,2013-06-26 22:00:00,6382.97,58.15,79.0,8.8
VIC,2013-06-26 22:30:00,6122.62,61.99,82.0,7.9
VIC,2013-06-26 22:30:00,6122.62,61.99,82.0,7.9
VIC,2013-06-26 23:00:00,5955.31,61.97,84.0,7.6
VIC,2013-06-26 23:00:00,5955.31,61.97,84.0,7.6
VIC,2013-06-26 23:30:00,6111.38,61.58,85.0,7.4
VIC,2013-06-26 23:30:00,6111.38,61.58,85.0,7.4
VIC,2013-06-27 00:00:00,6049.91,61.04,87.0,6.9
VIC,2013-06-27 00:00:00,6049.91,61.04,87.0,6.9
VIC,2013-06-27 00:30:00,5702.01,59.54,88.0,6.7
VIC,2013-06-27 00:30:00,5702.01,59.54,88.0,6.7
VIC,2013-06-27 01:00:00,5430.72,58.86,87.0,6.4
VIC,2013-06-27 01:00:00,5430.72,58.86,87.0,6.4
VIC,2013-06-27 01:30:00,5336.85,57.08,88.0,6.3
VIC,2013-06-27 01:30:00,5336.85,57.08,88.0,6.3
VIC,2013-06-27 02:00:00,5189.06,55.8,88.0,5.7
VIC,2013-06-27 02:00:00,5189.06,55.8,88.0,5.7
VIC,2013-06-27 02:30:00,5029.23,50.91,90.0,5.5
VIC,2013-06-27 02:30:00,5029.23,50.91,90.0,5.5
VIC,2013-06-27 03:00:00,4920.53,48.83,89.0,5.5
VIC,2013-06-27 03:00:00,4920.53,48.83,89.0,5.5
VIC,2013-06-27 03:30:00,4902.58,48.2,89.0,5.3
VIC,2013-06-27 03:30:00,4902.58,48.2,89.0,5.3
VIC,2013-06-27 04:00:00,4864.09,47.64,89.0,5.2
VIC,2013-06-27 04:00:00,4864.09,47.64,89.0,5.2
VIC,2013-06-27 04:30:00,4871.77,47.84,88.0,5.1
VIC,2013-06-27 04:30:00,4871.77,47.84,88.0,5.1
VIC,2013-06-27 05:00:00,4903.53,48.66,89.0,4.9
VIC,2013-06-27 05:00:00,4903.53,48.66,89.0,4.9
VIC,2013-06-27 05:30:00,5081.94,50.34,89.0,4.9
VIC,2013-06-27 05:30:00,5081.94,50.34,89.0,4.9
VIC,2013-06-27 06:00:00,5324.77,49.32,88.0,5.1
VIC,2013-06-27 06:00:00,5324.77,49.32,88.0,5.1
VIC,2013-06-27 06:30:00,5812.46,54.76,86.0,5.6
VIC,2013-06-27 06:30:00,5812.46,54.76,86.0,5.6
VIC,2013-06-27 07:00:00,6337.49,60.22,85.0,5.7
VIC,2013-06-27 07:00:00,6337.49,60.22,85.0,5.7
VIC,2013-06-27 07:30:00,6715.69,56.26,84.0,5.7
VIC,2013-06-27 07:30:00,6715.69,56.26,84.0,5.7
VIC,2013-06-27 08:00:00,7091.28,66.0,84.0,5.5
VIC,2013-06-27 08:00:00,7091.28,66.0,84.0,5.5
VIC,2013-06-27 08:30:00,7231.78,71.53,83.0,5.9
VIC,2013-06-27 08:30:00,7231.78,71.53,83.0,5.9
VIC,2013-06-27 09:00:00,7155.68,61.8,77.0,7.3
VIC,2013-06-27 09:00:00,7155.68,61.8,77.0,7.3
VIC,2013-06-27 09:30:00,7100.77,60.2,74.0,8.6
VIC,2013-06-27 09:30:00,7100.77,60.2,74.0,8.6
VIC,2013-06-27 10:00:00,6993.77,60.15,71.0,9.4
VIC,2013-06-27 10:00:00,6993.77,60.15,71.0,9.4
VIC,2013-06-27 10:30:00,6875.98,61.8,71.0,9.7
VIC,2013-06-27 10:30:00,6875.98,61.8,71.0,9.7
VIC,2013-06-27 11:00:00,6813.27,58.8,67.0,10.6
VIC,2013-06-27 11:00:00,6813.27,58.8,67.0,10.6
VIC,2013-06-27 11:30:00,6662.97,61.97,63.0,12.5
VIC,2013-06-27 11:30:00,6662.97,61.97,63.0,12.5
VIC,2013-06-27 12:00:00,6584.61,61.58,60.0,14.0
VIC,2013-06-27 12:00:00,6584.61,61.58,60.0,14.0
VIC,2013-06-27 12:30:00,6531.63,61.09,49.0,16.4
VIC,2013-06-27 12:30:00,6531.63,61.09,49.0,16.4
VIC,2013-06-27 13:00:00,6450.98,64.18,44.0,17.6
VIC,2013-06-27 13:00:00,6450.98,64.18,44.0,17.6
VIC,2013-06-27 13:30:00,6420.13,66.38,41.0,17.1
VIC,2013-06-27 13:30:00,6420.13,66.38,41.0,17.1
VIC,2013-06-27 14:00:00,6376.65,65.27,41.0,17.3
VIC,2013-06-27 14:00:00,6376.65,65.27,41.0,17.3
VIC,2013-06-27 14:30:00,6310.76,63.08,42.0,17.1
VIC,2013-06-27 14:30:00,6310.76,63.08,42.0,17.1
VIC,2013-06-27 15:00:00,6279.42,61.99,44.0,17.1
VIC,2013-06-27 15:00:00,6279.42,61.99,44.0,17.1
VIC,2013-06-27 15:30:00,6268.73,61.73,48.0,16.7
VIC,2013-06-27 15:30:00,6268.73,61.73,48.0,16.7
VIC,2013-06-27 16:00:00,6326.84,60.58,51.0,16.7
VIC,2013-06-27 16:00:00,6326.84,60.58,51.0,16.7
VIC,2013-06-27 16:30:00,6474.65,60.45,55.0,16.4
VIC,2013-06-27 16:30:00,6474.65,60.45,55.0,16.4
VIC,2013-06-27 17:00:00,6670.21,60.73,58.0,15.6
VIC,2013-06-27 17:00:00,6670.21,60.73,58.0,15.6
VIC,2013-06-27 17:30:00,6964.64,63.21,61.0,15.2
VIC,2013-06-27 17:30:00,6964.64,63.21,61.0,15.2
VIC,2013-06-27 18:00:00,7388.27,68.94,63.0,14.6
VIC,2013-06-27 18:00:00,7388.27,68.94,63.0,14.6
VIC,2013-06-27 18:30:00,7356.66,64.27,65.0,14.2
VIC,2013-06-27 18:30:00,7356.66,64.27,65.0,14.2
VIC,2013-06-27 19:00:00,7233.01,65.26,66.0,13.9
VIC,2013-06-27 19:00:00,7233.01,65.26,66.0,13.9
VIC,2013-06-27 19:30:00,7060.79,60.93,74.0,11.9
VIC,2013-06-27 19:30:00,7060.79,60.93,74.0,11.9
VIC,2013-06-27 20:00:00,6945.13,60.38,75.0,11.7
VIC,2013-06-27 20:00:00,6945.13,60.38,75.0,11.7
VIC,2013-06-27 20:30:00,6812.56,61.99,79.0,10.8
VIC,2013-06-27 20:30:00,6812.56,61.99,79.0,10.8
VIC,2013-06-27 21:00:00,6679.63,61.69,82.0,10.3
VIC,2013-06-27 21:00:00,6679.63,61.69,82.0,10.3
VIC,2013-06-27 21:30:00,6423.54,60.22,85.0,9.7
VIC,2013-06-27 21:30:00,6423.54,60.22,85.0,9.7
VIC,2013-06-27 22:00:00,6210.63,56.71,86.0,9.6
VIC,2013-06-27 22:00:00,6210.63,56.71,86.0,9.6
VIC,2013-06-27 22:30:00,6023.91,61.97,89.0,10.1
VIC,2013-06-27 22:30:00,6023.91,61.97,89.0,10.1
VIC,2013-06-27 23:00:00,5909.82,61.97,87.0,10.2
VIC,2013-06-27 23:00:00,5909.82,61.97,87.0,10.2
VIC,2013-06-27 23:30:00,6109.03,61.97,91.0,8.3
VIC,2013-06-27 23:30:00,6109.03,61.97,91.0,8.3
VIC,2013-06-28 00:00:00,6063.81,63.02,90.0,8.7
VIC,2013-06-28 00:00:00,6063.81,63.02,90.0,8.7
VIC,2013-06-28 00:30:00,5722.92,61.97,89.0,9.1
VIC,2013-06-28 00:30:00,5722.92,61.97,89.0,9.1
VIC,2013-06-28 01:00:00,5457.67,61.97,92.0,8.1
VIC,2013-06-28 01:00:00,5457.67,61.97,92.0,8.1
VIC,2013-06-28 01:30:00,5383.07,61.58,91.0,8.5
VIC,2013-06-28 01:30:00,5383.07,61.58,91.0,8.5
VIC,2013-06-28 02:00:00,5239.96,60.39,93.0,7.5
VIC,2013-06-28 02:00:00,5239.96,60.39,93.0,7.5
VIC,2013-06-28 02:30:00,5069.69,59.39,92.0,8.1
VIC,2013-06-28 02:30:00,5069.69,59.39,92.0,8.1
VIC,2013-06-28 03:00:00,4935.7,58.24,89.0,8.7
VIC,2013-06-28 03:00:00,4935.7,58.24,89.0,8.7
VIC,2013-06-28 03:30:00,4842.28,57.42,89.0,8.7
VIC,2013-06-28 03:30:00,4842.28,57.42,89.0,8.7
VIC,2013-06-28 04:00:00,4773.81,54.71,88.0,8.6
VIC,2013-06-28 04:00:00,4773.81,54.71,88.0,8.6
VIC,2013-06-28 04:30:00,4792.71,53.78,87.0,8.4
VIC,2013-06-28 04:30:00,4792.71,53.78,87.0,8.4
VIC,2013-06-28 05:00:00,4848.83,55.25,87.0,8.0
VIC,2013-06-28 05:00:00,4848.83,55.25,87.0,8.0
VIC,2013-06-28 05:30:00,5010.46,58.98,89.0,7.8
VIC,2013-06-28 05:30:00,5010.46,58.98,89.0,7.8
VIC,2013-06-28 06:00:00,5287.62,58.0,90.0,7.6
VIC,2013-06-28 06:00:00,5287.62,58.0,90.0,7.6
VIC,2013-06-28 06:30:00,5756.83,60.13,92.0,7.3
VIC,2013-06-28 06:30:00,5756.83,60.13,92.0,7.3
VIC,2013-06-28 07:00:00,6318.93,63.93,92.0,7.2
VIC,2013-06-28 07:00:00,6318.93,63.93,92.0,7.2
VIC,2013-06-28 07:30:00,6733.69,65.17,91.0,7.1
VIC,2013-06-28 07:30:00,6733.69,65.17,91.0,7.1
VIC,2013-06-28 08:00:00,7072.37,76.76,91.0,7.2
VIC,2013-06-28 08:00:00,7072.37,76.76,91.0,7.2
VIC,2013-06-28 08:30:00,7207.56,88.46,91.0,7.3
VIC,2013-06-28 08:30:00,7207.56,88.46,91.0,7.3
VIC,2013-06-28 09:00:00,7119.08,64.69,89.0,7.6
VIC,2013-06-28 09:00:00,7119.08,64.69,89.0,7.6
VIC,2013-06-28 09:30:00,7134.82,63.41,86.0,8.7
VIC,2013-06-28 09:30:00,7134.82,63.41,86.0,8.7
VIC,2013-06-28 10:00:00,6919.86,65.38,78.0,10.2
VIC,2013-06-28 10:00:00,6919.86,65.38,78.0,10.2
VIC,2013-06-28 10:30:00,6842.72,79.88,73.0,12.1
VIC,2013-06-28 10:30:00,6842.72,79.88,73.0,12.1
VIC,2013-06-28 11:00:00,6706.98,68.71,66.0,13.4
VIC,2013-06-28 11:00:00,6706.98,68.71,66.0,13.4
VIC,2013-06-28 11:30:00,6480.62,63.4,65.0,13.2
VIC,2013-06-28 11:30:00,6480.62,63.4,65.0,13.2
VIC,2013-06-28 12:00:00,6387.41,62.0,63.0,13.8
VIC,2013-06-28 12:00:00,6387.41,62.0,63.0,13.8
VIC,2013-06-28 12:30:00,6390.27,62.16,60.0,14.8
VIC,2013-06-28 12:30:00,6390.27,62.16,60.0,14.8
VIC,2013-06-28 13:00:00,6315.84,62.6,57.0,15.6
VIC,2013-06-28 13:00:00,6315.84,62.6,57.0,15.6
VIC,2013-06-28 13:30:00,6310.47,63.66,59.0,15.1
VIC,2013-06-28 13:30:00,6310.47,63.66,59.0,15.1
VIC,2013-06-28 14:00:00,6228.37,61.39,59.0,15.0
VIC,2013-06-28 14:00:00,6228.37,61.39,59.0,15.0
VIC,2013-06-28 14:30:00,6138.11,61.94,60.0,14.6
VIC,2013-06-28 14:30:00,6138.11,61.94,60.0,14.6
VIC,2013-06-28 15:00:00,6085.7,56.75,61.0,14.9
VIC,2013-06-28 15:00:00,6085.7,56.75,61.0,14.9
VIC,2013-06-28 15:30:00,6093.88,59.07,65.0,14.3
VIC,2013-06-28 15:30:00,6093.88,59.07,65.0,14.3
VIC,2013-06-28 16:00:00,6183.81,62.41,67.0,14.2
VIC,2013-06-28 16:00:00,6183.81,62.41,67.0,14.2
VIC,2013-06-28 16:30:00,6308.17,63.26,67.0,14.3
VIC,2013-06-28 16:30:00,6308.17,63.26,67.0,14.3
VIC,2013-06-28 17:00:00,6436.77,60.78,72.0,12.7
VIC,2013-06-28 17:00:00,6436.77,60.78,72.0,12.7
VIC,2013-06-28 17:30:00,6735.05,66.31,78.0,11.4
VIC,2013-06-28 17:30:00,6735.05,66.31,78.0,11.4
VIC,2013-06-28 18:00:00,7110.14,73.37,81.0,10.4
VIC,2013-06-28 18:00:00,7110.14,73.37,81.0,10.4
VIC,2013-06-28 18:30:00,7082.94,62.72,84.0,10.2
VIC,2013-06-28 18:30:00,7082.94,62.72,84.0,10.2
VIC,2013-06-28 19:00:00,6986.89,62.39,87.0,9.8
VIC,2013-06-28 19:00:00,6986.89,62.39,87.0,9.8
VIC,2013-06-28 19:30:00,6815.24,61.28,91.0,9.1
VIC,2013-06-28 19:30:00,6815.24,61.28,91.0,9.1
VIC,2013-06-28 20:00:00,6704.52,59.8,94.0,8.5
VIC,2013-06-28 20:00:00,6704.52,59.8,94.0,8.5
VIC,2013-06-28 20:30:00,6591.88,60.16,96.0,8.5
VIC,2013-06-28 20:30:00,6591.88,60.16,96.0,8.5
VIC,2013-06-28 21:00:00,6477.93,59.09,98.0,8.4
VIC,2013-06-28 21:00:00,6477.93,59.09,98.0,8.4
VIC,2013-06-28 21:30:00,6296.55,56.44,98.0,8.7
VIC,2013-06-28 21:30:00,6296.55,56.44,98.0,8.7
VIC,2013-06-28 22:00:00,6100.57,54.37,98.0,8.8
VIC,2013-06-28 22:00:00,6100.57,54.37,98.0,8.8
VIC,2013-06-28 22:30:00,5980.23,94.25,100.0,9.0
VIC,2013-06-28 22:30:00,5980.23,94.25,100.0,9.0
VIC,2013-06-28 23:00:00,5860.71,67.96,100.0,9.1
VIC,2013-06-28 23:00:00,5860.71,67.96,100.0,9.1
VIC,2013-06-28 23:30:00,6062.58,61.99,100.0,9.1
VIC,2013-06-28 23:30:00,6062.58,61.99,100.0,9.1
VIC,2013-06-29 00:00:00,6043.94,66.29,99.0,8.7
VIC,2013-06-29 00:00:00,6043.94,66.29,99.0,8.7
VIC,2013-06-29 00:30:00,5662.32,61.94,100.0,9.0
VIC,2013-06-29 00:30:00,5662.32,61.94,100.0,9.0
VIC,2013-06-29 01:00:00,5411.07,60.21,95.0,9.4
VIC,2013-06-29 01:00:00,5411.07,60.21,95.0,9.4
VIC,2013-06-29 01:30:00,5342.16,59.16,95.0,9.4
VIC,2013-06-29 01:30:00,5342.16,59.16,95.0,9.4
VIC,2013-06-29 02:00:00,5189.64,58.06,99.0,9.7
VIC,2013-06-29 02:00:00,5189.64,58.06,99.0,9.7
VIC,2013-06-29 02:30:00,5036.86,54.63,94.0,9.2
VIC,2013-06-29 02:30:00,5036.86,54.63,94.0,9.2
VIC,2013-06-29 03:00:00,4854.18,52.51,91.0,9.3
VIC,2013-06-29 03:00:00,4854.18,52.51,91.0,9.3
VIC,2013-06-29 03:30:00,4732.61,50.3,91.0,9.2
VIC,2013-06-29 03:30:00,4732.61,50.3,91.0,9.2
VIC,2013-06-29 04:00:00,4629.12,48.42,91.0,9.4
VIC,2013-06-29 04:00:00,4629.12,48.42,91.0,9.4
VIC,2013-06-29 04:30:00,4610.02,48.56,87.0,9.6
VIC,2013-06-29 04:30:00,4610.02,48.56,87.0,9.6
VIC,2013-06-29 05:00:00,4590.86,48.58,89.0,9.3
VIC,2013-06-29 05:00:00,4590.86,48.58,89.0,9.3
VIC,2013-06-29 05:30:00,4670.63,49.38,92.0,9.1
VIC,2013-06-29 05:30:00,4670.63,49.38,92.0,9.1
VIC,2013-06-29 06:00:00,4739.25,49.09,95.0,8.5
VIC,2013-06-29 06:00:00,4739.25,49.09,95.0,8.5
VIC,2013-06-29 06:30:00,4922.78,50.81,97.0,7.5
VIC,2013-06-29 06:30:00,4922.78,50.81,97.0,7.5
VIC,2013-06-29 07:00:00,5063.51,52.45,100.0,7.4
VIC,2013-06-29 07:00:00,5063.51,52.45,100.0,7.4
VIC,2013-06-29 07:30:00,5172.67,54.44,100.0,6.8
VIC,2013-06-29 07:30:00,5172.67,54.44,100.0,6.8
VIC,2013-06-29 08:00:00,5437.95,67.55,100.0,6.8
VIC,2013-06-29 08:00:00,5437.95,67.55,100.0,6.8
VIC,2013-06-29 08:30:00,5662.82,73.17,100.0,7.1
VIC,2013-06-29 08:30:00,5662.82,73.17,100.0,7.1
VIC,2013-06-29 09:00:00,5852.21,90.54,100.0,7.6
VIC,2013-06-29 09:00:00,5852.21,90.54,100.0,7.6
VIC,2013-06-29 09:30:00,6021.37,81.01,100.0,8.1
VIC,2013-06-29 09:30:00,6021.37,81.01,100.0,8.1
VIC,2013-06-29 10:00:00,6042.02,66.32,97.0,8.4
VIC,2013-06-29 10:00:00,6042.02,66.32,97.0,8.4
VIC,2013-06-29 10:30:00,6003.25,64.4,95.0,8.7
VIC,2013-06-29 10:30:00,6003.25,64.4,95.0,8.7
VIC,2013-06-29 11:00:00,5940.4,62.57,91.0,9.4
VIC,2013-06-29 11:00:00,5940.4,62.57,91.0,9.4
VIC,2013-06-29 11:30:00,5846.45,61.59,88.0,9.7
VIC,2013-06-29 11:30:00,5846.45,61.59,88.0,9.7
VIC,2013-06-29 12:00:00,5755.87,60.65,85.0,10.5
VIC,2013-06-29 12:00:00,5755.87,60.65,85.0,10.5
VIC,2013-06-29 12:30:00,5676.79,61.02,77.0,12.9
VIC,2013-06-29 12:30:00,5676.79,61.02,77.0,12.9
VIC,2013-06-29 13:00:00,5631.16,60.3,77.0,12.3
VIC,2013-06-29 13:00:00,5631.16,60.3,77.0,12.3
VIC,2013-06-29 13:30:00,5629.69,60.57,83.0,11.5
VIC,2013-06-29 13:30:00,5629.69,60.57,83.0,11.5
VIC,2013-06-29 14:00:00,5573.7,60.19,82.0,12.3
VIC,2013-06-29 14:00:00,5573.7,60.19,82.0,12.3
VIC,2013-06-29 14:30:00,5491.74,58.14,90.0,10.8
VIC,2013-06-29 14:30:00,5491.74,58.14,90.0,10.8
VIC,2013-06-29 15:00:00,5473.8,57.28,88.0,11.8
VIC,2013-06-29 15:00:00,5473.8,57.28,88.0,11.8
VIC,2013-06-29 15:30:00,5466.89,56.97,84.0,12.1
VIC,2013-06-29 15:30:00,5466.89,56.97,84.0,12.1
VIC,2013-06-29 16:00:00,5525.84,57.94,83.0,12.4
VIC,2013-06-29 16:00:00,5525.84,57.94,83.0,12.4
VIC,2013-06-29 16:30:00,5635.85,58.67,84.0,12.3
VIC,2013-06-29 16:30:00,5635.85,58.67,84.0,12.3
VIC,2013-06-29 17:00:00,5855.22,65.66,89.0,11.1
VIC,2013-06-29 17:00:00,5855.22,65.66,89.0,11.1
VIC,2013-06-29 17:30:00,6217.67,72.48,94.0,10.0
VIC,2013-06-29 17:30:00,6217.67,72.48,94.0,10.0
VIC,2013-06-29 18:00:00,6598.27,75.92,97.0,9.3
VIC,2013-06-29 18:00:00,6598.27,75.92,97.0,9.3
VIC,2013-06-29 18:30:00,6598.73,68.12,99.0,8.7
VIC,2013-06-29 18:30:00,6598.73,68.12,99.0,8.7
VIC,2013-06-29 19:00:00,6489.34,64.1,100.0,8.4
VIC,2013-06-29 19:00:00,6489.34,64.1,100.0,8.4
VIC,2013-06-29 19:30:00,6298.3,63.49,100.0,8.5
VIC,2013-06-29 19:30:00,6298.3,63.49,100.0,8.5
VIC,2013-06-29 20:00:00,6155.21,62.36,100.0,8.1
VIC,2013-06-29 20:00:00,6155.21,62.36,100.0,8.1
VIC,2013-06-29 20:30:00,6052.14,62.04,100.0,8.1
VIC,2013-06-29 20:30:00,6052.14,62.04,100.0,8.1
VIC,2013-06-29 21:00:00,5931.61,61.18,100.0,8.1
VIC,2013-06-29 21:00:00,5931.61,61.18,100.0,8.1
VIC,2013-06-29 21:30:00,5823.95,57.83,100.0,7.7
VIC,2013-06-29 21:30:00,5823.95,57.83,100.0,7.7
VIC,2013-06-29 22:00:00,5679.68,60.44,100.0,8.2
VIC,2013-06-29 22:00:00,5679.68,60.44,100.0,8.2
VIC,2013-06-29 22:30:00,5632.39,63.98,98.0,8.2
VIC,2013-06-29 22:30:00,5632.39,63.98,98.0,8.2
VIC,2013-06-29 23:00:00,5598.72,62.46,97.0,7.8
VIC,2013-06-29 23:00:00,5598.72,62.46,97.0,7.8
VIC,2013-06-29 23:30:00,5823.22,62.08,97.0,7.6
VIC,2013-06-29 23:30:00,5823.22,62.08,97.0,7.6
VIC,2013-06-30 00:00:00,5810.48,62.61,97.0,6.6
VIC,2013-06-30 00:00:00,5810.48,62.61,97.0,6.6
VIC,2013-06-30 00:30:00,5553.74,57.43,98.0,6.2
VIC,2013-06-30 00:30:00,5553.74,57.43,98.0,6.2
VIC,2013-06-30 01:00:00,5282.0,58.61,98.0,5.7
VIC,2013-06-30 01:00:00,5282.0,58.61,98.0,5.7
VIC,2013-06-30 01:30:00,5204.1,57.05,99.0,5.6
VIC,2013-06-30 01:30:00,5204.1,57.05,99.0,5.6
VIC,2013-06-30 02:00:00,5060.21,52.53,99.0,5.4
VIC,2013-06-30 02:00:00,5060.21,52.53,99.0,5.4
VIC,2013-06-30 02:30:00,4929.48,50.64,99.0,5.4
VIC,2013-06-30 02:30:00,4929.48,50.64,99.0,5.4
VIC,2013-06-30 03:00:00,4756.07,48.18,99.0,5.4
VIC,2013-06-30 03:00:00,4756.07,48.18,99.0,5.4
VIC,2013-06-30 03:30:00,4639.62,48.18,99.0,5.6
VIC,2013-06-30 03:30:00,4639.62,48.18,99.0,5.6
VIC,2013-06-30 04:00:00,4516.58,46.23,99.0,6.0
VIC,2013-06-30 04:00:00,4516.58,46.23,99.0,6.0
VIC,2013-06-30 04:30:00,4508.78,45.54,99.0,6.2
VIC,2013-06-30 04:30:00,4508.78,45.54,99.0,6.2
VIC,2013-06-30 05:00:00,4446.12,45.09,98.0,6.3
VIC,2013-06-30 05:00:00,4446.12,45.09,98.0,6.3
VIC,2013-06-30 05:30:00,4505.72,46.71,98.0,6.5
VIC,2013-06-30 05:30:00,4505.72,46.71,98.0,6.5
VIC,2013-06-30 06:00:00,4480.76,44.36,96.0,6.7
VIC,2013-06-30 06:00:00,4480.76,44.36,96.0,6.7
VIC,2013-06-30 06:30:00,4639.22,46.44,96.0,6.4
VIC,2013-06-30 06:30:00,4639.22,46.44,96.0,6.4
VIC,2013-06-30 07:00:00,4736.58,47.82,96.0,6.5
VIC,2013-06-30 07:00:00,4736.58,47.82,96.0,6.5
VIC,2013-06-30 07:30:00,4794.04,47.97,96.0,6.5
VIC,2013-06-30 07:30:00,4794.04,47.97,96.0,6.5
VIC,2013-06-30 08:00:00,4914.73,50.21,94.0,6.5
VIC,2013-06-30 08:00:00,4914.73,50.21,94.0,6.5
VIC,2013-06-30 08:30:00,5133.6,53.15,94.0,6.9
VIC,2013-06-30 08:30:00,5133.6,53.15,94.0,6.9
VIC,2013-06-30 09:00:00,5319.64,55.54,90.0,7.9
VIC,2013-06-30 09:00:00,5319.64,55.54,90.0,7.9
VIC,2013-06-30 09:30:00,5432.42,57.09,85.0,9.4
VIC,2013-06-30 09:30:00,5432.42,57.09,85.0,9.4
VIC,2013-06-30 10:00:00,5418.83,57.06,82.0,10.5
VIC,2013-06-30 10:00:00,5418.83,57.06,82.0,10.5
VIC,2013-06-30 10:30:00,5409.0,56.56,77.0,11.7
VIC,2013-06-30 10:30:00,5409.0,56.56,77.0,11.7
VIC,2013-06-30 11:00:00,5369.7,55.74,74.0,13.8
VIC,2013-06-30 11:00:00,5369.7,55.74,74.0,13.8
VIC,2013-06-30 11:30:00,5285.57,53.02,68.0,15.3
VIC,2013-06-30 11:30:00,5285.57,53.02,68.0,15.3
VIC,2013-06-30 12:00:00,5164.56,51.49,69.0,16.7
VIC,2013-06-30 12:00:00,5164.56,51.49,69.0,16.7
VIC,2013-06-30 12:30:00,5115.6,49.71,62.0,16.9
VIC,2013-06-30 12:30:00,5115.6,49.71,62.0,16.9
VIC,2013-06-30 13:00:00,5070.4,49.4,60.0,17.4
VIC,2013-06-30 13:00:00,5070.4,49.4,60.0,17.4
VIC,2013-06-30 13:30:00,5062.23,48.85,64.0,16.6
VIC,2013-06-30 13:30:00,5062.23,48.85,64.0,16.6
VIC,2013-06-30 14:00:00,5018.28,47.3,61.0,17.0
VIC,2013-06-30 14:00:00,5018.28,47.3,61.0,17.0
VIC,2013-06-30 14:30:00,5027.41,47.87,66.0,16.5
VIC,2013-06-30 14:30:00,5027.41,47.87,66.0,16.5
VIC,2013-06-30 15:00:00,5008.9,51.34,64.0,16.7
